                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                 1.6891,                 1.3055,                 1.2779,                0.76469,                0.62308,                 0.7096,                0.40133,                 1.6363,                  1.247,                  1.286,               0.004852,               0.004852,               0.004852
                    158,                 1.6944,                 1.3184,                 1.2773,                0.76325,                0.62673,                0.71059,                0.40153,                 1.6346,                 1.2452,                 1.2848,               0.004819,               0.004819,               0.004819
                    159,                 1.6832,                  1.313,                 1.2694,                0.75778,                0.62967,                0.71036,                0.40238,                 1.6315,                 1.2444,                 1.2837,               0.004786,               0.004786,               0.004786
                    160,                 1.6833,                 1.3113,                 1.2771,                0.75272,                0.63594,                0.71073,                0.40306,                  1.634,                 1.2438,                 1.2845,               0.004753,               0.004753,               0.004753
                    161,                 1.6891,                 1.3176,                 1.2826,                0.74553,                0.63825,                0.71088,                 0.4031,                 1.6318,                 1.2428,                 1.2841,                0.00472,                0.00472,                0.00472
                    162,                 1.6887,                  1.316,                 1.2797,                0.74294,                 0.6469,                 0.7112,                0.40413,                 1.6311,                 1.2408,                  1.284,               0.004687,               0.004687,               0.004687
                    163,                 1.6735,                 1.3011,                 1.2712,                0.74314,                0.64578,                0.71224,                0.40299,                 1.6313,                 1.2382,                 1.2838,               0.004654,               0.004654,               0.004654
                    164,                 1.6796,                 1.3036,                 1.2769,                0.73991,                0.64764,                0.71274,                0.40346,                 1.6316,                 1.2366,                 1.2835,               0.004621,               0.004621,               0.004621
                    165,                 1.6874,                 1.3048,                 1.2774,                0.73883,                0.64671,                0.71305,                0.40439,                 1.6319,                 1.2364,                 1.2837,               0.004588,               0.004588,               0.004588
                    166,                 1.6738,                 1.2899,                 1.2739,                 0.7329,                 0.6511,                0.71349,                0.40464,                 1.6335,                 1.2359,                 1.2842,               0.004555,               0.004555,               0.004555
                    167,                 1.6683,                 1.2995,                 1.2766,                0.73396,                0.64978,                0.71352,                0.40528,                 1.6324,                 1.2348,                 1.2836,               0.004522,               0.004522,               0.004522
                    168,                 1.6689,                 1.2868,                 1.2683,                0.73504,                0.65339,                 0.7155,                0.40558,                 1.6327,                 1.2341,                 1.2839,               0.004489,               0.004489,               0.004489
                    169,                 1.6673,                 1.2949,                 1.2768,                0.74121,                0.65038,                0.71557,                0.40701,                 1.6329,                 1.2323,                 1.2845,               0.004456,               0.004456,               0.004456
                    170,                 1.6671,                 1.2918,                  1.272,                0.74195,                0.64448,                0.71468,                0.40764,                 1.6321,                 1.2332,                 1.2836,               0.004423,               0.004423,               0.004423
                    171,                 1.6626,                  1.286,                 1.2683,                0.74405,                0.64815,                0.71426,                0.40726,                 1.6324,                 1.2327,                 1.2837,                0.00439,                0.00439,                0.00439
                    172,                 1.6673,                 1.2886,                 1.2742,                0.74345,                0.64954,                 0.7153,                0.40846,                 1.6317,                 1.2313,                 1.2832,               0.004357,               0.004357,               0.004357
                    173,                 1.6718,                 1.2927,                 1.2705,                0.74727,                0.64948,                0.71665,                0.40872,                 1.6321,                  1.231,                 1.2831,               0.004324,               0.004324,               0.004324
                    174,                 1.6692,                 1.2845,                   1.26,                0.74105,                0.65144,                0.71655,                0.40986,                 1.6323,                  1.231,                 1.2834,               0.004291,               0.004291,               0.004291
                    175,                 1.6578,                 1.2834,                 1.2652,                 0.7484,                0.65103,                0.71763,                0.41007,                 1.6324,                  1.231,                 1.2836,               0.004258,               0.004258,               0.004258
                    176,                 1.6566,                 1.2838,                 1.2586,                0.75267,                0.65137,                0.71769,                0.41044,                 1.6315,                 1.2308,                 1.2831,               0.004225,               0.004225,               0.004225
                    177,                 1.6604,                 1.2802,                 1.2584,                0.76376,                0.63891,                0.71731,                0.41107,                 1.6315,                 1.2307,                 1.2834,               0.004192,               0.004192,               0.004192
                    178,                 1.6645,                  1.284,                 1.2658,                0.76458,                0.63868,                0.71796,                0.41088,                 1.6322,                 1.2313,                 1.2835,               0.004159,               0.004159,               0.004159
                    179,                  1.654,                 1.2723,                 1.2658,                0.77098,                0.63586,                0.71862,                0.41074,                 1.6318,                 1.2299,                 1.2832,               0.004126,               0.004126,               0.004126
                    180,                   1.66,                 1.2798,                 1.2649,                0.76822,                 0.6356,                 0.7174,                0.41104,                 1.6325,                   1.23,                 1.2838,               0.004093,               0.004093,               0.004093
                    181,                 1.6537,                 1.2672,                 1.2631,                0.76814,                0.64059,                0.71841,                0.41221,                 1.6328,                 1.2286,                 1.2841,                0.00406,                0.00406,                0.00406
                    182,                 1.6548,                 1.2693,                 1.2692,                0.76634,                 0.6388,                0.71817,                0.41218,                 1.6322,                 1.2281,                 1.2837,               0.004027,               0.004027,               0.004027
                    183,                 1.6578,                 1.2741,                 1.2631,                 0.7692,                0.64225,                0.71842,                0.41285,                 1.6328,                 1.2285,                  1.284,               0.003994,               0.003994,               0.003994
                    184,                  1.657,                 1.2649,                 1.2631,                0.76513,                0.64093,                 0.7172,                0.41247,                 1.6321,                 1.2267,                 1.2836,               0.003961,               0.003961,               0.003961
                    185,                 1.6448,                 1.2628,                 1.2616,                0.76278,                0.64027,                0.71747,                0.41245,                 1.6324,                 1.2261,                  1.284,               0.003928,               0.003928,               0.003928
                    186,                 1.6484,                 1.2588,                 1.2614,                0.76325,                0.64083,                0.71746,                0.41223,                 1.6318,                 1.2257,                 1.2838,               0.003895,               0.003895,               0.003895
                    187,                 1.6396,                 1.2484,                 1.2535,                0.76538,                0.64005,                0.71815,                0.41253,                 1.6314,                 1.2251,                 1.2837,               0.003862,               0.003862,               0.003862
                    188,                 1.6424,                 1.2622,                  1.262,                0.76285,                0.63934,                0.71729,                0.41289,                 1.6317,                 1.2225,                 1.2838,               0.003829,               0.003829,               0.003829
                    189,                 1.6365,                 1.2538,                 1.2541,                0.76547,                0.63868,                0.71833,                0.41323,                 1.6324,                 1.2226,                  1.284,               0.003796,               0.003796,               0.003796
                    190,                 1.6531,                 1.2664,                 1.2622,                 0.7672,                0.63802,                0.71833,                0.41353,                 1.6321,                  1.222,                 1.2838,               0.003763,               0.003763,               0.003763
                    191,                 1.6341,                 1.2507,                 1.2523,                0.76454,                0.63989,                0.71846,                0.41412,                 1.6318,                 1.2211,                 1.2837,                0.00373,                0.00373,                0.00373
                    192,                 1.6288,                 1.2457,                 1.2483,                0.76734,                0.64055,                0.71912,                0.41485,                 1.6317,                 1.2209,                 1.2836,               0.003697,               0.003697,               0.003697
                    193,                 1.6358,                 1.2394,                  1.251,                0.76031,                0.64344,                0.71985,                0.41549,                  1.631,                 1.2213,                 1.2836,               0.003664,               0.003664,               0.003664
                    194,                 1.6218,                 1.2317,                  1.244,                0.75802,                0.64464,                0.71967,                0.41529,                 1.6311,                 1.2204,                 1.2835,               0.003631,               0.003631,               0.003631
                    195,                 1.6304,                  1.241,                 1.2524,                 0.7579,                0.64702,                0.72061,                0.41476,                 1.6313,                 1.2209,                 1.2836,               0.003598,               0.003598,               0.003598
                    196,                 1.6271,                 1.2422,                 1.2497,                0.75838,                0.64912,                0.72051,                 0.4144,                 1.6307,                 1.2214,                 1.2831,               0.003565,               0.003565,               0.003565
                    197,                 1.6313,                 1.2404,                 1.2459,                0.75755,                 0.6478,                0.71979,                0.41515,                 1.6305,                 1.2219,                  1.283,               0.003532,               0.003532,               0.003532
                    198,                 1.6199,                 1.2337,                 1.2424,                0.76241,                0.64788,                0.71998,                0.41438,                 1.6305,                 1.2213,                 1.2829,               0.003499,               0.003499,               0.003499
                    199,                 1.6247,                 1.2271,                 1.2466,                0.76487,                0.64343,                0.72084,                0.41507,                 1.6307,                 1.2195,                 1.2827,               0.003466,               0.003466,               0.003466
                    200,                 1.6243,                 1.2321,                 1.2491,                0.76391,                0.64436,                0.72133,                0.41463,                 1.6297,                 1.2191,                 1.2823,               0.003433,               0.003433,               0.003433
                    201,                 1.6232,                  1.245,                 1.2499,                 0.7631,                0.64232,                0.72083,                 0.4157,                 1.6302,                 1.2185,                 1.2825,                 0.0034,                 0.0034,                 0.0034
                    202,                 1.6142,                 1.2303,                 1.2407,                0.76022,                0.64646,                0.72078,                0.41545,                 1.6299,                 1.2172,                 1.2824,               0.003367,               0.003367,               0.003367
                    203,                 1.6078,                 1.2243,                 1.2391,                0.76261,                0.64083,                0.72019,                0.41505,                 1.6298,                 1.2175,                 1.2822,               0.003334,               0.003334,               0.003334
                    204,                 1.6158,                 1.2278,                 1.2433,                0.76142,                0.64314,                0.72209,                0.41516,                 1.6305,                 1.2165,                 1.2824,               0.003301,               0.003301,               0.003301
                    205,                 1.6148,                 1.2182,                 1.2406,                  0.764,                 0.6424,                0.72067,                0.41538,                 1.6295,                 1.2164,                 1.2817,               0.003268,               0.003268,               0.003268
                    206,                 1.6139,                 1.2254,                 1.2454,                0.76275,                0.64287,                0.72075,                0.41526,                 1.6301,                 1.2165,                  1.282,               0.003235,               0.003235,               0.003235
                    207,                  1.605,                 1.2131,                 1.2332,                 0.7626,                0.64047,                0.71987,                0.41511,                 1.6297,                 1.2165,                 1.2821,               0.003202,               0.003202,               0.003202
                    208,                 1.6116,                 1.2252,                 1.2448,                0.76279,                0.64567,                0.72175,                0.41574,                 1.6295,                 1.2166,                 1.2821,               0.003169,               0.003169,               0.003169
                    209,                  1.603,                 1.2074,                 1.2355,                  0.763,                0.64305,                0.72107,                0.41607,                  1.629,                 1.2159,                 1.2816,               0.003136,               0.003136,               0.003136
                    210,                 1.6082,                 1.2115,                 1.2365,                0.76305,                0.64074,                0.72081,                 0.4162,                 1.6292,                 1.2149,                 1.2817,               0.003103,               0.003103,               0.003103
                    211,                 1.6007,                 1.2145,                 1.2372,                0.76719,                0.63697,                0.72107,                0.41648,                  1.629,                 1.2146,                 1.2817,                0.00307,                0.00307,                0.00307
                    212,                 1.5971,                 1.2121,                 1.2332,                0.77035,                0.63628,                0.72096,                0.41714,                 1.6288,                 1.2143,                 1.2814,               0.003037,               0.003037,               0.003037
                    213,                 1.5945,                  1.199,                 1.2344,                0.77334,                0.63616,                0.72154,                0.41775,                 1.6284,                  1.214,                 1.2812,               0.003004,               0.003004,               0.003004
                    214,                 1.6002,                 1.2057,                 1.2342,                0.77331,                0.63776,                0.72151,                0.41684,                 1.6284,                 1.2135,                 1.2811,               0.002971,               0.002971,               0.002971
                    215,                 1.5936,                 1.2029,                 1.2322,                0.77282,                0.63849,                0.72229,                0.41745,                 1.6279,                 1.2132,                 1.2807,               0.002938,               0.002938,               0.002938
                    216,                 1.6061,                  1.207,                  1.238,                0.77499,                0.63785,                0.72245,                 0.4172,                  1.628,                 1.2127,                 1.2801,               0.002905,               0.002905,               0.002905
                    217,                 1.5849,                 1.1891,                 1.2267,                0.77463,                0.63813,                0.72232,                0.41774,                  1.628,                 1.2124,                 1.2803,               0.002872,               0.002872,               0.002872
                    218,                 1.5901,                  1.197,                 1.2251,                0.77552,                0.63941,                0.72239,                0.41755,                 1.6274,                 1.2109,                 1.2799,               0.002839,               0.002839,               0.002839
                    219,                 1.5768,                 1.1872,                 1.2215,                0.77565,                0.63863,                0.72197,                0.41738,                 1.6269,                 1.2106,                 1.2797,               0.002806,               0.002806,               0.002806
                    220,                 1.5874,                 1.1814,                 1.2223,                0.77496,                 0.6386,                0.72229,                 0.4177,                  1.627,                 1.2099,                 1.2798,               0.002773,               0.002773,               0.002773
                    221,                 1.5853,                 1.1907,                 1.2248,                0.77735,                0.63779,                0.72295,                0.41801,                  1.627,                 1.2101,                 1.2799,                0.00274,                0.00274,                0.00274
                    222,                 1.5744,                 1.1805,                 1.2246,                0.77869,                0.63752,                 0.7229,                0.41755,                 1.6271,                 1.2096,                 1.2798,               0.002707,               0.002707,               0.002707
                    223,                 1.5876,                  1.199,                 1.2332,                0.77968,                0.63725,                0.72313,                0.41776,                 1.6264,                 1.2094,                 1.2795,               0.002674,               0.002674,               0.002674
                    224,                 1.5843,                 1.1876,                 1.2255,                0.78168,                0.63752,                0.72371,                0.41778,                  1.627,                 1.2093,                 1.2796,               0.002641,               0.002641,               0.002641
                    225,                 1.5756,                 1.1842,                 1.2308,                0.78473,                0.63779,                0.72484,                0.41841,                 1.6262,                 1.2085,                 1.2792,               0.002608,               0.002608,               0.002608
                    226,                 1.5795,                 1.1846,                  1.221,                0.78242,                0.63779,                0.72443,                0.41859,                 1.6258,                  1.208,                  1.279,               0.002575,               0.002575,               0.002575
                    227,                 1.5727,                 1.1708,                 1.2187,                0.78329,                0.63856,                0.72542,                0.41887,                 1.6253,                  1.207,                 1.2787,               0.002542,               0.002542,               0.002542
                    228,                 1.5795,                 1.1722,                  1.222,                0.78443,                  0.639,                0.72568,                0.41925,                 1.6244,                 1.2067,                 1.2783,               0.002509,               0.002509,               0.002509
                    229,                 1.5742,                 1.1732,                  1.219,                0.78192,                0.63775,                0.72496,                 0.4192,                 1.6242,                 1.2057,                 1.2782,               0.002476,               0.002476,               0.002476
                    230,                 1.5687,                 1.1717,                  1.224,                0.78535,                0.63595,                 0.7258,                0.41907,                 1.6238,                 1.2052,                 1.2779,               0.002443,               0.002443,               0.002443
                    231,                 1.5741,                 1.1704,                  1.219,                0.78346,                 0.6364,                0.72496,                0.41924,                 1.6237,                 1.2046,                  1.278,                0.00241,                0.00241,                0.00241
                    232,                 1.5635,                 1.1635,                 1.2196,                0.78333,                0.63593,                0.72449,                0.41915,                 1.6233,                 1.2044,                 1.2778,               0.002377,               0.002377,               0.002377
                    233,                 1.5631,                 1.1614,                 1.2174,                 0.7843,                0.63592,                0.72483,                 0.4191,                 1.6228,                 1.2038,                 1.2777,               0.002344,               0.002344,               0.002344
                    234,                 1.5709,                 1.1679,                 1.2229,                0.78261,                0.63434,                0.72509,                0.41934,                 1.6224,                 1.2029,                 1.2775,               0.002311,               0.002311,               0.002311
                    235,                 1.5568,                 1.1607,                 1.2093,                0.78469,                0.63434,                0.72448,                0.41972,                 1.6217,                 1.2021,                 1.2773,               0.002278,               0.002278,               0.002278
                    236,                  1.549,                 1.1453,                 1.2124,                0.78806,                0.63313,                 0.7246,                0.41933,                 1.6213,                 1.2026,                 1.2773,               0.002245,               0.002245,               0.002245
                    237,                 1.5626,                 1.1546,                 1.2131,                0.78883,                0.63406,                0.72565,                0.41944,                 1.6207,                 1.2023,                 1.2773,               0.002212,               0.002212,               0.002212
                    238,                 1.5621,                 1.1591,                 1.2128,                0.79099,                0.63406,                0.72639,                0.41922,                 1.6209,                 1.2015,                 1.2769,               0.002179,               0.002179,               0.002179
                    239,                 1.5497,                 1.1502,                 1.2101,                0.78751,                0.63532,                0.72658,                 0.4198,                 1.6206,                 1.2015,                 1.2771,               0.002146,               0.002146,               0.002146
                    240,                 1.5505,                 1.1478,                 1.2083,                0.79082,                0.63474,                 0.7264,                0.41976,                 1.6204,                    1.2,                 1.2768,               0.002113,               0.002113,               0.002113
                    241,                 1.5457,                 1.1435,                 1.2136,                0.79026,                0.63488,                0.72689,                0.41992,                 1.6206,                 1.1996,                 1.2771,                0.00208,                0.00208,                0.00208
                    242,                 1.5479,                 1.1502,                  1.212,                0.79689,                0.63515,                0.72717,                0.42011,                 1.6199,                 1.1995,                 1.2769,               0.002047,               0.002047,               0.002047
                    243,                 1.5406,                 1.1419,                 1.2126,                0.79702,                0.63515,                0.72705,                0.42027,                 1.6198,                 1.1988,                  1.277,               0.002014,               0.002014,               0.002014
                    244,                 1.5455,                 1.1301,                 1.2024,                0.79298,                0.63481,                0.72706,                0.42045,                   1.62,                 1.1981,                 1.2767,               0.001981,               0.001981,               0.001981
                    245,                 1.5432,                 1.1419,                 1.2099,                0.79247,                0.63581,                0.72789,                0.42034,                 1.6201,                 1.1978,                 1.2765,               0.001948,               0.001948,               0.001948
                    246,                 1.5356,                 1.1293,                 1.1924,                0.79081,                0.63422,                0.72663,                0.42054,                 1.6193,                  1.197,                 1.2761,               0.001915,               0.001915,               0.001915
                    247,                 1.5446,                 1.1481,                 1.2078,                0.79231,                0.63652,                0.72721,                 0.4211,                 1.6194,                 1.1967,                 1.2763,               0.001882,               0.001882,               0.001882
                    248,                 1.5443,                 1.1404,                 1.2003,                0.79201,                0.63663,                0.72726,                0.42145,                 1.6195,                 1.1962,                 1.2766,               0.001849,               0.001849,               0.001849
                    249,                 1.5389,                 1.1323,                 1.2034,                0.79352,                0.63783,                0.72808,                0.42154,                 1.6194,                 1.1959,                 1.2763,               0.001816,               0.001816,               0.001816
                    250,                 1.5222,                 1.1279,                 1.1976,                0.79462,                  0.639,                0.72872,                0.42135,                 1.6187,                 1.1951,                  1.276,               0.001783,               0.001783,               0.001783
                    251,                 1.5341,                  1.131,                 1.1969,                0.79469,                0.64112,                0.72991,                0.42207,                 1.6187,                 1.1946,                 1.2759,                0.00175,                0.00175,                0.00175
                    252,                 1.5196,                  1.121,                  1.199,                0.79392,                0.64117,                0.72945,                0.42232,                 1.6187,                 1.1947,                 1.2756,               0.001717,               0.001717,               0.001717
                    253,                  1.523,                 1.1183,                 1.1918,                0.79495,                0.64132,                0.72974,                0.42278,                 1.6185,                  1.194,                 1.2756,               0.001684,               0.001684,               0.001684
                    254,                 1.5288,                 1.1309,                 1.1981,                0.79368,                0.64117,                0.72994,                0.42334,                 1.6183,                 1.1938,                 1.2755,               0.001651,               0.001651,               0.001651
                    255,                 1.5192,                 1.1132,                 1.1946,                0.79476,                0.64144,                0.73064,                0.42272,                 1.6181,                 1.1935,                 1.2755,               0.001618,               0.001618,               0.001618
                    256,                 1.5205,                 1.1189,                 1.1933,                0.79724,                0.64144,                0.73052,                0.42354,                 1.6182,                 1.1936,                 1.2755,               0.001585,               0.001585,               0.001585
                    257,                   1.51,                 1.1142,                  1.189,                0.79549,                0.64117,                0.72999,                0.42336,                 1.6182,                 1.1938,                 1.2756,               0.001552,               0.001552,               0.001552
                    258,                 1.5097,                 1.1192,                 1.1878,                0.79507,                0.64117,                0.73056,                0.42364,                 1.6174,                 1.1933,                 1.2754,               0.001519,               0.001519,               0.001519
                    259,                 1.5166,                 1.1158,                 1.1944,                0.79615,                0.64117,                 0.7302,                0.42368,                 1.6176,                 1.1933,                 1.2754,               0.001486,               0.001486,               0.001486
                    260,                 1.5118,                 1.1096,                  1.195,                0.79713,                0.64097,                 0.7307,                0.42381,                 1.6175,                 1.1932,                 1.2754,               0.001453,               0.001453,               0.001453
                    261,                 1.5095,                 1.1084,                 1.1948,                0.79787,                0.64089,                0.73089,                0.42427,                 1.6172,                 1.1932,                 1.2753,                0.00142,                0.00142,                0.00142
                    262,                 1.4943,                 1.0966,                 1.1897,                0.79888,                0.63944,                0.73038,                 0.4241,                 1.6173,                 1.1939,                 1.2754,               0.001387,               0.001387,               0.001387
                    263,                 1.4996,                 1.1007,                 1.1901,                0.80138,                0.63903,                0.73052,                0.42424,                 1.6169,                 1.1932,                 1.2751,               0.001354,               0.001354,               0.001354
                    264,                 1.5038,                 1.0955,                 1.1941,                0.79735,                0.63908,                0.73014,                0.42438,                 1.6172,                 1.1937,                 1.2752,               0.001321,               0.001321,               0.001321
                    265,                 1.5035,                 1.0963,                 1.1827,                0.79985,                0.63903,                0.73033,                0.42438,                 1.6167,                 1.1929,                 1.2752,               0.001288,               0.001288,               0.001288
                    266,                 1.5015,                 1.0936,                 1.1859,                0.80099,                0.63903,                0.73026,                0.42482,                 1.6165,                 1.1929,                  1.275,               0.001255,               0.001255,               0.001255
                    267,                 1.4863,                  1.088,                 1.1758,                0.79918,                0.63903,                0.73027,                0.42489,                 1.6174,                 1.1924,                 1.2754,               0.001222,               0.001222,               0.001222
                    268,                 1.4952,                 1.0874,                 1.1865,                0.79817,                 0.6393,                0.73041,                0.42503,                 1.6168,                 1.1913,                 1.2752,               0.001189,               0.001189,               0.001189
                    269,                 1.4945,                 1.0879,                 1.1818,                0.79877,                0.64023,                0.73154,                0.42478,                 1.6167,                 1.1907,                 1.2752,               0.001156,               0.001156,               0.001156
                    270,                 1.4859,                 1.0765,                 1.1738,                0.79963,                0.64018,                0.73177,                0.42518,                 1.6165,                 1.1902,                 1.2752,               0.001123,               0.001123,               0.001123
                    271,                 1.4861,                 1.0805,                 1.1816,                0.79719,                0.63996,                0.73167,                 0.4248,                 1.6167,                 1.1903,                 1.2749,                0.00109,                0.00109,                0.00109
                    272,                 1.4861,                 1.0861,                  1.183,                0.79798,                0.64014,                0.73163,                0.42523,                 1.6164,                 1.1905,                 1.2751,               0.001057,               0.001057,               0.001057
                    273,                  1.479,                 1.0731,                 1.1729,                0.79818,                0.63903,                0.73145,                0.42512,                 1.6162,                 1.1898,                 1.2749,               0.001024,               0.001024,               0.001024
                    274,                 1.4829,                 1.0797,                 1.1804,                0.79964,                0.63763,                0.73108,                0.42549,                  1.616,                 1.1894,                 1.2749,               0.000991,               0.000991,               0.000991
                    275,                 1.4798,                 1.0761,                  1.178,                0.80073,                0.63969,                0.73275,                0.42585,                 1.6161,                 1.1894,                 1.2751,               0.000958,               0.000958,               0.000958
                    276,                 1.4739,                 1.0688,                 1.1753,                0.79892,                0.63903,                0.73205,                0.42577,                 1.6162,                 1.1887,                  1.275,               0.000925,               0.000925,               0.000925
                    277,                 1.4648,                 1.0647,                 1.1646,                0.79924,                 0.6402,                0.73348,                0.42623,                 1.6169,                 1.1898,                 1.2751,               0.000892,               0.000892,               0.000892
                    278,                 1.4705,                 1.0614,                 1.1727,                0.79954,                0.63864,                 0.7334,                0.42647,                 1.6163,                 1.1888,                 1.2746,               0.000859,               0.000859,               0.000859
                    279,                 1.4692,                 1.0671,                 1.1722,                0.80434,                0.63825,                0.73381,                0.42651,                 1.6164,                 1.1891,                 1.2748,               0.000826,               0.000826,               0.000826
                    280,                 1.4629,                 1.0557,                 1.1767,                0.80299,                0.63768,                0.73324,                0.42663,                 1.6161,                 1.1894,                 1.2745,               0.000793,               0.000793,               0.000793
                    281,                 1.4612,                 1.0564,                 1.1696,                0.80402,                0.63824,                 0.7334,                0.42717,                 1.6158,                 1.1882,                 1.2744,                0.00076,                0.00076,                0.00076
                    282,                  1.463,                 1.0595,                  1.172,                0.80555,                0.63981,                0.73403,                0.42744,                 1.6157,                 1.1889,                 1.2741,               0.000727,               0.000727,               0.000727
                    283,                 1.4545,                 1.0501,                 1.1651,                0.80405,                0.63915,                0.73405,                0.42731,                 1.6157,                 1.1877,                 1.2743,               0.000694,               0.000694,               0.000694
                    284,                 1.4532,                 1.0459,                 1.1667,                0.80523,                   0.64,                  0.734,                0.42688,                 1.6153,                 1.1879,                 1.2745,               0.000661,               0.000661,               0.000661
                    285,                 1.4568,                 1.0537,                 1.1644,                0.80338,                0.63958,                0.73375,                0.42761,                 1.6159,                 1.1877,                 1.2744,               0.000628,               0.000628,               0.000628
                    286,                 1.4526,                 1.0479,                 1.1577,                0.80436,                0.63942,                  0.734,                0.42749,                 1.6158,                 1.1882,                 1.2745,               0.000595,               0.000595,               0.000595
                    287,                 1.4462,                  1.042,                 1.1655,                0.80509,                0.64019,                0.73419,                0.42806,                 1.6151,                 1.1877,                 1.2742,               0.000562,               0.000562,               0.000562
                    288,                 1.4441,                 1.0402,                 1.1668,                0.80592,                0.63962,                0.73403,                0.42765,                 1.6151,                 1.1874,                 1.2743,               0.000529,               0.000529,               0.000529
                    289,                 1.4466,                 1.0447,                 1.1596,                 0.8037,                0.63962,                 0.7341,                0.42771,                 1.6147,                 1.1876,                  1.274,               0.000496,               0.000496,               0.000496
                    290,                 1.4385,                 1.0339,                   1.16,                0.80224,                0.64055,                0.73407,                0.42768,                 1.6144,                 1.1878,                 1.2741,               0.000463,               0.000463,               0.000463
                    291,                 1.4527,                 1.0585,                 1.1992,                0.80055,                0.64055,                0.73451,                0.42765,                 1.6153,                 1.1877,                 1.2743,                0.00043,                0.00043,                0.00043
                    292,                 1.4187,                 1.0199,                 1.1827,                0.80017,                0.64082,                0.73495,                0.42814,                 1.6159,                 1.1865,                 1.2744,               0.000397,               0.000397,               0.000397
                    293,                 1.4103,                  1.005,                 1.1745,                0.79999,                0.64194,                0.73502,                0.42835,                 1.6159,                 1.1871,                 1.2743,               0.000364,               0.000364,               0.000364
                    294,                 1.3992,                 1.0018,                 1.1732,                0.79936,                0.64143,                0.73489,                0.42892,                 1.6158,                 1.1871,                 1.2744,               0.000331,               0.000331,               0.000331
                    295,                 1.3969,                0.98918,                  1.171,                0.79808,                0.64209,                0.73518,                0.42888,                 1.6155,                 1.1865,                 1.2742,               0.000298,               0.000298,               0.000298
                    296,                 1.3943,                0.99178,                 1.1699,                0.79738,                0.64206,                0.73493,                0.42853,                 1.6153,                 1.1869,                  1.274,               0.000265,               0.000265,               0.000265
                    297,                 1.3888,                0.98697,                 1.1663,                0.79639,                0.64324,                 0.7349,                 0.4288,                 1.6159,                 1.1871,                 1.2743,               0.000232,               0.000232,               0.000232
                    298,                  1.388,                0.98247,                 1.1656,                0.79696,                0.64373,                0.73497,                 0.4284,                 1.6158,                 1.1868,                 1.2742,               0.000199,               0.000199,               0.000199
                    299,                 1.3815,                0.97612,                 1.1627,                 0.7985,                0.64313,                0.73523,                0.42874,                 1.6157,                 1.1864,                 1.2743,               0.000166,               0.000166,               0.000166
                    300,                  1.382,                0.97547,                  1.164,                0.79829,                0.64393,                0.73512,                0.42836,                 1.6158,                 1.1863,                 1.2742,               0.000133,               0.000133,               0.000133
