,px,person,people,all
180,0.18018018018018017,0.668289594019397,0.7397625334747597,0.7031606716603079
181,0.18118118118118118,0.6679871841191058,0.7394236988323803,0.7033858278332639
182,0.18218218218218218,0.6688127169552518,0.738739469204455,0.7036237614650029
183,0.1831831831831832,0.66987485479998,0.7381204553481797,0.7038645113995532
184,0.1841841841841842,0.6698104931465158,0.7381754484465285,0.7041031230921033
185,0.18518518518518517,0.6697743609879192,0.7374993654819417,0.704344323271921
186,0.18618618618618618,0.6705896614977704,0.7381962183053988,0.7045870216577641
187,0.1871871871871872,0.6707787532874686,0.7385661150642633,0.7048252274379032
188,0.1881881881881882,0.6708669977284307,0.7390184575836903,0.7050587772595852
189,0.1891891891891892,0.6702605457956715,0.7402179289559379,0.7052918703453074
190,0.19019019019019018,0.6698847509352691,0.7406164337725436,0.7055196297497017
191,0.19119119119119118,0.6709498958587854,0.7410978159011441,0.7057373636840675
192,0.1921921921921922,0.6716858159536258,0.7416014171737304,0.7059632787417478
193,0.1931931931931932,0.6721368716422813,0.7419747179430498,0.7061745333860973
194,0.1941941941941942,0.6723937627401733,0.7424358465632102,0.7063875269596648
195,0.19519519519519518,0.6729589077769003,0.7442991761492604,0.7066054564997407
196,0.1961961961961962,0.6730860361450877,0.7445812911670059,0.706817465243671
197,0.1971971971971972,0.6735889754058366,0.7448631958864103,0.7070129408483172
198,0.1981981981981982,0.674634425326021,0.7437998690024442,0.7071994474253185
199,0.1991991991991992,0.6741425438130828,0.7443646130950177,0.707375677221286
200,0.20020020020020018,0.6741460729746274,0.743625376768753,0.7075452991432151
201,0.2012012012012012,0.6747446390900796,0.7428372840417097,0.7077184507888942
202,0.2022022022022022,0.6745907253873509,0.7439704587560979,0.7078867020718334
203,0.2032032032032032,0.6748016518293746,0.7434803083913323,0.7080505895726836
204,0.2042042042042042,0.6745662327417677,0.7428437864862505,0.7082041784967724
205,0.20520520520520522,0.6743776144845032,0.742474394229474,0.7083731557877573
206,0.2062062062062062,0.6745838892600207,0.7421048737063122,0.708543074146484
207,0.2072072072072072,0.674972696489502,0.742014365600021,0.7087190120732085
208,0.2082082082082082,0.6753006764611627,0.7426115185316069,0.7089008381390821
209,0.2092092092092092,0.6757782798196424,0.7436255790509644,0.7090743251027083
210,0.21021021021021022,0.6766736420556969,0.7418170892784878,0.7092421176519093
211,0.2112112112112112,0.6765799716880876,0.7420770805381599,0.7094203765258935
212,0.2122122122122122,0.6765175073570215,0.7423368864978995,0.7095920667039181
213,0.2132132132132132,0.6768079481348822,0.7426024563455625,0.7097635365442817
214,0.21421421421421422,0.6766276088870953,0.7428752703466182,0.709934762617305
215,0.21521521521521522,0.6763422448138502,0.7431478801027891,0.7101011594897537
216,0.21621621621621623,0.676954042958214,0.7424005593719505,0.710269923900291
217,0.2172172172172172,0.6773771317745406,0.742617792831525,0.7104295243944312
218,0.2182182182182182,0.6774462586443798,0.7415814263184036,0.7105738077048959
219,0.21921921921921922,0.6771599948696957,0.7419403845697408,0.7107032894732196
220,0.22022022022022023,0.6779741463330274,0.7423400932471824,0.7108176045557091
221,0.22122122122122123,0.678172228065468,0.742862998691694,0.7109049088553422
222,0.2222222222222222,0.6785661379467526,0.7421973581863778,0.7109874745293178
223,0.22322322322322322,0.6788597684030317,0.7421836367391359,0.7110652668470816
224,0.22422422422422422,0.6791631932543538,0.7417587061008897,0.7111420974066819
225,0.22522522522522523,0.6792467983158704,0.741333600092612,0.7112042901970402
226,0.22622622622622623,0.6794296270021759,0.7434929115710046,0.7112600643536507
227,0.2272272272272272,0.6793846059349433,0.7440820337892176,0.7113151694979559
228,0.22822822822822822,0.6799395521749887,0.7441504526459128,0.7113577227291968
229,0.22922922922922923,0.6800961432028868,0.744218858357488,0.7113990693670326
230,0.23023023023023023,0.681126972597425,0.744287250927731,0.7114534758169903
231,0.23123123123123124,0.6810281697238578,0.744355630360428,0.711516836651422
232,0.23223223223223222,0.6809325548180175,0.7444239966593645,0.7115813883594729
233,0.23323323323323322,0.6816060950504845,0.7444923498283237,0.7116296515610868
234,0.23423423423423423,0.6811302905669474,0.7445606898710878,0.7116587312411916
235,0.23523523523523523,0.6804717648201043,0.7446290167914374,0.7116634650441285
236,0.23623623623623624,0.6807588010231044,0.7446973305931521,0.711677419516135
237,0.23723723723723725,0.6814833783099414,0.7448148996517298,0.711689273570737
238,0.23823823823823823,0.6813090543723647,0.7455257376964518,0.7117017604935226
239,0.23923923923923923,0.6816580164395463,0.7456924983209511,0.7117116625148957
240,0.24024024024024024,0.6815917750345235,0.7458591807068446,0.7117158708909308
241,0.24124124124124124,0.681689369673451,0.74602578490918,0.7117172607619654
242,0.24224224224224225,0.6821304261200292,0.746196536042209,0.7117224369694313
243,0.24324324324324323,0.6815639355825758,0.7464401952121662,0.7117249395596379
244,0.24424424424424424,0.6806350427438643,0.7466836872104932,0.7117369264731583
245,0.24524524524524524,0.6796297411614673,0.7468600065558433,0.7117443327865329
246,0.24624624624624625,0.6795836774727916,0.7465794450159499,0.711736505275762
247,0.24724724724724725,0.6797902213457372,0.7462988047118657,0.7117184876058648
248,0.24824824824824826,0.6803689021466035,0.7460180855575461,0.7117065410574273
249,0.24924924924924924,0.680533723940869,0.7457372874668213,0.7117051616643967
250,0.2502502502502503,0.680363239507875,0.744487582016782,0.7117107409036825
251,0.25125125125125125,0.6803159440725458,0.7431444696450995,0.7117133342900769
252,0.25225225225225223,0.6806069909414942,0.7425956569094211,0.7116959995023964
253,0.25325325325325326,0.6807728369002469,0.7421287768297692,0.7116641842728462
254,0.25425425425425424,0.6798837699734575,0.7426155473065112,0.711625432590189
255,0.2552552552552553,0.6804606073029106,0.7424988698207906,0.7115820186474108
256,0.25625625625625625,0.6802179688720683,0.7430968449539372,0.7115276044986245
257,0.25725725725725723,0.6796869815205024,0.7435860556670225,0.711477250966637
258,0.25825825825825827,0.679313015528838,0.7425968931253097,0.7114251361315032
259,0.25925925925925924,0.6798167437833111,0.7410615785801559,0.7113670222509295
260,0.2602602602602603,0.6790875015279068,0.7407992052422517,0.7113108965852858
261,0.26126126126126126,0.6793773248543749,0.7405367626244657,0.7112591869386886
262,0.26226226226226224,0.6795919151391835,0.7402742506564652,0.7111857398830852
263,0.26326326326326327,0.6798730909338782,0.7402549690451767,0.7110966619506357
264,0.26426426426426425,0.679676390584656,0.7407440200758532,0.7109949303855849
265,0.2652652652652653,0.6798360230787382,0.7400961105105538,0.7108874482975875
266,0.26626626626626626,0.6799770609494881,0.7396548308126993,0.7107793708273523
267,0.26726726726726724,0.6800729936451564,0.7398095818465296,0.7106695902602889
268,0.2682682682682683,0.6802859260298947,0.7399642627772389,0.7105561835139685
269,0.26926926926926925,0.680131476489409,0.7401188736524528,0.7104508306367443
270,0.2702702702702703,0.6795824088838854,0.7402734145197524,0.7103569524881552
271,0.27127127127127126,0.679032892036419,0.7404829414451634,0.710271679989161
272,0.27227227227227224,0.6784879668963494,0.7407094575312899,0.7101870399683019
273,0.2732732732732733,0.6786091249409971,0.7409358232515102,0.7100960450198216
274,0.27427427427427425,0.6789605622283539,0.7419421448246941,0.7099957339830126
275,0.2752752752752753,0.6792204431634901,0.7422705385989029,0.7098941316618907
276,0.27627627627627627,0.6792080125299618,0.7416369112907499,0.7098093042202546
277,0.2772772772772773,0.6794446462881543,0.7417097439416075,0.7097403449433064
278,0.2782782782782783,0.6788983970765908,0.7413230892334511,0.7096781108659717
279,0.27927927927927926,0.6792010522367605,0.7409362809531157,0.7096185490391855
280,0.2802802802802803,0.6786573347158799,0.7412294446811197,0.7095568556329155
281,0.28128128128128127,0.6780767972960242,0.7417871830529351,0.7094850340267275
282,0.2822822822822823,0.6785543922125771,0.7416933476089842,0.7094017515312374
283,0.2832832832832833,0.678161194475987,0.7418796438177366,0.7093356593731284
284,0.28428428428428426,0.6781049926286757,0.7420658364316252,0.709294372595921
285,0.2852852852852853,0.6777142370053391,0.7422519255370356,0.7092627595971162
286,0.2862862862862863,0.6772643475868352,0.7425620500717897,0.7092492301841877
287,0.2872872872872873,0.6753601473904464,0.7426043845542551,0.709231781254332
288,0.2882882882882883,0.6754822637160832,0.7417300651357392,0.7092075743147939
289,0.28928928928928926,0.6751177837610077,0.7413403886726434,0.7091710563049823
290,0.2902902902902903,0.6754367880955061,0.7409505536892643,0.7091295002901469
291,0.2912912912912913,0.675812820321755,0.7406142334556227,0.7090968096605382
292,0.2922922922922923,0.676098480347205,0.7404190563949525,0.7090686460676796
293,0.2932932932932933,0.6765356343802126,0.7402238396573528,0.7090420067524165
294,0.29429429429429427,0.6772295541042785,0.7400285832135839,0.7090168937094425
295,0.2952952952952953,0.6779098717638943,0.7398332870343779,0.70898297584401
296,0.2962962962962963,0.6781540017294503,0.7396379510904376,0.7089489244401368
297,0.2972972972972973,0.6780872650086927,0.7394425753524375,0.708907619926126
298,0.2982982982982983,0.6776572206613037,0.7391503206513065,0.708853595464475
299,0.29929929929929927,0.6773041212045287,0.7388511407451054,0.7088052723784152
300,0.3003003003003003,0.6773557069585914,0.7385518676946667,0.7087465157203364
301,0.3013013013013013,0.6779459210830662,0.7382525013946883,0.7086817015934692
302,0.3023023023023023,0.678069642594888,0.7383569248740356,0.7086212252804384
303,0.3033033033033033,0.6782847950297697,0.7385699769330057,0.7085596142376224
304,0.30430430430430433,0.6780434162673424,0.7387828911304959,0.7085097018635859
305,0.3053053053053053,0.6774805770124793,0.7387260128279416,0.7084634661294966
306,0.3063063063063063,0.6774174845942196,0.738216188698301,0.7084112778298075
307,0.3073073073073073,0.67711390603224,0.7377060932537886,0.7083512029339182
308,0.3083083083083083,0.6772492149142953,0.7392824221461048,0.7082867823265001
309,0.30930930930930933,0.6770068894704986,0.7406917679084968,0.7082188316248639
310,0.3103103103103103,0.6765320390330403,0.7411217574523385,0.7081376866488984
311,0.3113113113113113,0.6766560453574068,0.7418506612940566,0.7080652842039421
312,0.3123123123123123,0.6764742651546626,0.7416600314788832,0.7079951283628493
313,0.3133133133133133,0.6762492268958841,0.7411478310668844,0.7079476866828379
314,0.31431431431431434,0.6757517092476327,0.7406515137306404,0.707914825170158
315,0.3153153153153153,0.6759966140809778,0.7401850830663116,0.7079022186454735
316,0.3163163163163163,0.6768792691835488,0.7397184201856721,0.7079063017584104
317,0.3173173173173173,0.6773596313649036,0.7393995739256871,0.7079039195549499
318,0.3183183183183183,0.6780105693952038,0.7391547959396487,0.7078979641189177
319,0.31931931931931934,0.6787787042868496,0.7389099541369392,0.7078929480343668
320,0.3203203203203203,0.6781256794082259,0.7386650484595326,0.7078865282332801
321,0.3213213213213213,0.6779625013592321,0.738420078849332,0.7078796428727593
322,0.32232232232232233,0.6779292113180002,0.7373735617344848,0.707870753364373
323,0.3233233233233233,0.6776840131958571,0.7360029161433685,0.7078614069237569
324,0.32432432432432434,0.6773304579875031,0.7372855354269038,0.7078632793156932
325,0.3253253253253253,0.6774079131867798,0.7375016147422344,0.7078884856409241
326,0.3263263263263263,0.6771623933051993,0.7377175475167307,0.7079156927144705
327,0.32732732732732733,0.6767430059921584,0.7379333338994143,0.7079428996535835
328,0.3283283283283283,0.676570896614727,0.7382991672478112,0.7079710241376278
329,0.32932932932932935,0.6763987551438413,0.7387316690144807,0.707998174694128
330,0.3303303303303303,0.6759482926367533,0.7394729956760214,0.7080278271641423
331,0.3313313313313313,0.6758309166350976,0.7387326561936098,0.7080658376395055
332,0.33233233233233234,0.6753909926842592,0.7383453482839822,0.708111746181429
333,0.3333333333333333,0.6748973282131068,0.7387795096517972,0.7081653347507635
334,0.33433433433433435,0.6745944295241165,0.7385154372027126,0.708204089765692
335,0.3353353353353353,0.6741210891680375,0.7377729523437918,0.708238066744972
336,0.3363363363363363,0.6739046893033832,0.7386764238534507,0.7082682597768435
337,0.33733733733733734,0.6737169088590699,0.7389535930080882,0.7082879526004274
338,0.3383383383383383,0.6737439770267571,0.739381503556792,0.7083030154942352
339,0.33933933933933935,0.6735798898491195,0.7402805647093438,0.7083203923513969
340,0.34034034034034033,0.6733767321008863,0.7417955748149436,0.7083492734065429
341,0.34134134134134136,0.6733531987334559,0.743450620570877,0.7083740819890021
342,0.34234234234234234,0.6731048719860455,0.7430791970383647,0.7083874551978971
343,0.3433433433433433,0.6734535061004849,0.7424565761663962,0.7083946667971445
344,0.34434434434434436,0.6730185115508763,0.7432293218624917,0.7083917859402817
345,0.34534534534534533,0.6726783786596369,0.7439249389473821,0.7083838434299417
346,0.34634634634634637,0.6729433837551316,0.7440974682700149,0.7083721358984546
347,0.34734734734734735,0.672615321489097,0.7442699014753839,0.708338056070874
348,0.3483483483483483,0.6721342647745108,0.7444422386437881,0.7082967670125505
349,0.34934934934934936,0.6723840454346656,0.7446144798554369,0.7082548498529684
350,0.35035035035035034,0.673307388992169,0.7454189181310177,0.7081925752704453
351,0.35135135135135137,0.6730996477774589,0.7455830483775241,0.7081289443241778
352,0.35235235235235235,0.6732264388414579,0.7457470914258293,0.7080798413965235
353,0.3533533533533533,0.6733842174960417,0.7459110473454038,0.7080253839925726
354,0.35435435435435436,0.6735492125201558,0.7460749162056449,0.7079602635259108
355,0.35535535535535534,0.6736084622816532,0.746242397057641,0.7078908824237113
356,0.3563563563563564,0.673667696929567,0.7464159613978976,0.7078092296060763
357,0.35735735735735735,0.6737269164696791,0.746589428099037,0.707740777168897
358,0.35835835835835833,0.6735232361147138,0.7467627972434265,0.7076847081172756
359,0.35935935935935936,0.6735485796697764,0.7469360689133414,0.7076311739272573
360,0.36036036036036034,0.6726888380142801,0.748475471251283,0.7075781295348884
361,0.3613613613613614,0.6729649205214838,0.7477685652147956,0.707529713622711
362,0.36236236236236236,0.6734048535318201,0.7471105211252037,0.7074636671490888
363,0.36336336336336333,0.6729356711996359,0.7467350406023097,0.7074010108489587
364,0.36436436436436437,0.6722247700703956,0.7469447273228491,0.7073244304145097
365,0.36536536536536535,0.6721948209189911,0.7471542696841769,0.7072477746278389
366,0.3663663663663664,0.6713485047228068,0.7473636678353182,0.70715636798371
367,0.36736736736736736,0.6703781754957858,0.7475835811807319,0.7070453003877928
368,0.3683683683683684,0.6696861466753512,0.7478086417384605,0.7069406484464219
369,0.36936936936936937,0.6688379821699656,0.7480335357649022,0.7068508426338551
370,0.37037037037037035,0.668241168435024,0.7486373539340642,0.706767429469292
